incident_id,incident_entity,peer_name,peer_country,latitude,longitude,confidence,verification_status,exposure_reason,source_type,source_url,source_citation
ATK-BANK-001,"TD Bank, N.A.",Capital One Financial Corp.,United States,39.7837304,-100.445882,CONFIRMED,reconfirmed_via_search,"FinCEN assessed Capital One a $390 million penalty for willful failure to maintain an effective AML program and failure to file SARs, the same category of unmonitored-transaction failure underlying TD's case.",news_report,https://www.fincen.gov/news/news-releases/fincen-announces-390000000-enforcement-action-against-capital-one-national,Confirmed: FinCEN assessed Capital One a $390M penalty (Jan 2021) for willful failure to maintain an effective AML program and willful failure to file SARs -- the same unmonitored-transaction failure category as TD's case.
ATK-BANK-001,"TD Bank, N.A.",HSBC Holdings plc,United Kingdom,54.7023545,-3.2765753,CONFIRMED,reconfirmed_via_search,"HSBC admitted to AML and sanctions violations and forfeited $1.256 billion under a DOJ deferred prosecution agreement, a landmark precedent for large-bank BSA/AML enforcement comparable in scale to TD's penalty.",news_report,https://www.justice.gov/archives/opa/pr/hsbc-holdings-plc-and-hsbc-bank-usa-na-admit-anti-money-laundering-and-sanctions-violations,"Confirmed: HSBC admitted to AML and sanctions violations and forfeited $1.256 billion under a 2012 DOJ deferred prosecution agreement, a landmark large-bank BSA/AML enforcement precedent."
ATK-BANK-002,Bharat Masrani,Thomas Borgen (Danske Bank A/S),Denmark,55.670249,10.3333283,MEDIUM,resourced_correctly,"Danske Bank CEO Thomas Borgen resigned under pressure as the Estonian branch money-laundering scandal (~200bn euro in suspicious flows) escalated, mirroring Masrani's executive-accountability departure tied to an AML failure.",news_report,https://en.wikipedia.org/wiki/Danske_Bank_money_laundering_scandal,"Confirms Thomas Borgen resigned as Danske Bank CEO in September 2018 following the internal investigation into the ~200bn euro Estonian branch money-laundering scandal, mirroring an executive-accountability departure tied to an AML failure."
ATK-BANK-002,Bharat Masrani,John Stumpf (Wells Fargo & Co.),United States,39.7837304,-100.445882,CONFIRMED,confirmed,"Stumpf resigned as Wells Fargo chairman and CEO in October 2016 amid the fake-accounts scandal, an executive-accountability resignation later followed by regulatory penalties and a lifetime banking ban, paralleling the pattern of a CEO exit preceding formal enforcement.",news_report,https://www.pbs.org/newshour/economy/embroiled-scandal-wells-fargo-ceo-resigns,"PBS News: Embroiled in scandal, Wells Fargo CEO resigns"
ATK-BANK-002,Bharat Masrani,Tim Sloan (Wells Fargo & Co.),United States,39.7837304,-100.445882,CONFIRMED,reconfirmed_via_search,"Sloan, Stumpf's successor, himself resigned as Wells Fargo CEO in March 2019 after an unusually public OCC rebuke, showing a second successive accountability-driven CEO exit tied to unresolved regulatory/compliance problems at the same bank.",news_report,https://www.npr.org/2019/03/28/707738077/wells-fargo-ceo-quits-in-wake-of-consumer-financial-scandals,"Confirmed: Tim Sloan, Stumpf's successor, resigned as Wells Fargo CEO on March 28, 2019 after a rare public OCC rebuke over non-compliance with consent-order remediation, a second successive accountability-driven CEO exit."
ATK-BANK-002,Bharat Masrani,Andrew Thorburn (National Australia Bank),Australia,-24.7761086,134.755,CONFIRMED,confirmed,"NAB CEO Andrew Thorburn resigned in February 2019 in the wake of the Royal Commission's findings of misconduct (including fees-for-no-service practices), an executive-accountability resignation driven by a regulatory/governance inquiry rather than a single event.",news_report,https://gfmag.com/news/inquiry-brings-down-head-australias-nab/,Global Finance Magazine: Inquiry brings down head of Australia's NAB
ATK-BANK-003,Evolve Bank & Trust,Yotta Technologies,United States,39.7837304,-100.445882,CONFIRMED,confirmed,"Yotta was one of the fintech apps whose end-users had savings frozen when Synapse's unreconciled FBO sub-ledgers collapsed, mirroring the exact pass-through-insurance breakdown in this incident.",news_report,https://techcrunch.com/2024/08/22/synapses-collapse-has-frozen-nearly-160m-from-fintech-users-heres-how-it-happened/,TechCrunch: Synapse's collapse has frozen nearly $160M from fintech users
ATK-BANK-003,Evolve Bank & Trust,Juno Finance,United States,39.7837304,-100.445882,CONFIRMED,confirmed,"Juno customers were locked out of funds held via Synapse-linked FBO accounts, the same sub-ledger reconciliation failure that trapped Evolve-sponsored deposits.",news_report,https://fortune.com/2025/03/07/synapse-evolve-mercury-bankruptcy-lawsuits/,"Fortune: The spectacular Synapse collapse — Evolve, Mercury, bankruptcy lawsuits"
ATK-BANK-003,Evolve Bank & Trust,Copper Banking,United States,39.7837304,-100.445882,CONFIRMED,confirmed,"Copper, a teen-focused banking app built on Synapse's middleware, had customer funds frozen in the same FBO ledger dispute affecting Evolve-held balances.",news_report,https://fortune.com/2025/03/07/synapse-evolve-mercury-bankruptcy-lawsuits/,"Fortune: The spectacular Synapse collapse — apps affiliated with Synapse including Copper, Juno, Mercury, Dave"
ATK-BANK-003,Evolve Bank & Trust,Lineage Bank,United States,39.7837304,-100.445882,CONFIRMED,confirmed,"Lineage Bank was one of the four sponsor banks (alongside Evolve, American Bank NA, and AMG National Trust) holding disputed Synapse FBO sub-ledger balances with the same reconciliation shortfall risk.",news_report,https://fortune.com/2025/03/07/synapse-evolve-mercury-bankruptcy-lawsuits/,"Fortune: four banks central to the Synapse dispute — Evolve, Lineage, American Bank NA, AMG National Trust"
ATK-BANK-003,Evolve Bank & Trust,AMG National Trust Bank,United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,AMG National Trust was another Synapse sponsor bank exposed to the same unreconciled for-benefit-of ledger shortfall that left Evolve holding less than consumer balances claimed.,news_report,https://www.bankingdive.com/news/synapse-partner-banks-evolve-amg-lineage-american-bank-hit-with-lawsuit-over-fund-mismanagement/734219/,"Banking Dive: AMG National Trust named alongside Evolve, Lineage, and American Bank as a Synapse partner bank hit with the fund-mismanagement/ledger-shortfall lawsuit."
ATK-BANK-004,Synapse Financial Technologies,Cross River Bank,United States,39.7837304,-100.445882,CONFIRMED,confirmed,"Cross River Bank, a leading BaaS sponsor bank, received an FDIC consent order in April 2023 for deficiencies in managing fintech lending partners — the same third-party oversight failure cited against Evolve.",regulatory,https://www.bankingdive.com/news/a-running-list-of-baas-banks-hit-with-consent-orders-in-2024/729121/,Banking Dive: A running list of BaaS banks hit with consent orders in 2024 — Cross River Bank FDIC consent order
ATK-BANK-004,Synapse Financial Technologies,Blue Ridge Bank,United States,37.5788832,-77.514167,CONFIRMED,confirmed,"Blue Ridge Bank was hit with repeated OCC enforcement actions for failing to adequately supervise its fintech (BaaS) partnerships, paralleling the Fed/Arkansas cease-and-desist against Evolve for unsafe fintech oversight.",regulatory,https://www.bankingdive.com/news/a-running-list-of-baas-banks-hit-with-consent-orders-in-2024/729121/,Banking Dive: A running list of BaaS banks hit with consent orders in 2024 — Blue Ridge Bank OCC actions
ATK-BANK-004,Synapse Financial Technologies,Piermont Bank,United States,39.7837304,-100.445882,CONFIRMED,confirmed,"Piermont Bank received an FDIC/NYDFS consent order for unsafe and unsound banking practices and inadequate internal controls over third-party fintech relationships, the same category of deficiency cited against Evolve.",regulatory,https://www.bankingdive.com/news/piermont-sutton-bank-fdic-consent-orders-aml-bsa-baas-third-party-partners/711815/,"Banking Dive: Piermont, Sutton banks hit with FDIC consent orders over BaaS AML/BSA third-party partners"
ATK-BANK-004,Synapse Financial Technologies,Sutton Bank,United States,40.8619757,-82.2844891,CONFIRMED,confirmed,"Sutton Bank entered a February 2024 FDIC/Ohio consent order citing inadequate AML/BSA compliance and poor third-party risk management of its BaaS/fintech partnerships, directly analogous to Evolve's AML/BSA and risk-management deficiencies.",regulatory,https://www.bankingdive.com/news/piermont-sutton-bank-fdic-consent-orders-aml-bsa-baas-third-party-partners/711815/,"Banking Dive: Piermont, Sutton banks hit with FDIC consent orders over BaaS AML/BSA third-party partners"
ATK-BANK-004,Synapse Financial Technologies,Choice Financial Group,United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,"Choice Financial Group of Fargo, ND was targeted with an enforcement action for failing to manage risks posed by its third-party fintech partners, the same oversight failure underlying Evolve's cease-and-desist order.",news_report,https://www.consumerfinancemonitor.com/2024/04/09/recent-fdic-consent-orders-show-increased-regulation-scrutiny-of-bank-relationships-with-fintech-partners/,"Consumer Finance Monitor covers Choice Financial Group's Dec 2023 FDIC/state consent order requiring improved third-party/fintech oversight and BSA compliance -- the correct enforcement action (original URL was about Sutton/Piermont Bank, a different order)."
ATK-BANK-005,Banco Santander S.A.,Ticketmaster (Live Nation Entertainment),United States,39.7837304,-100.445882,CONFIRMED,confirmed,"Ticketmaster's Snowflake-hosted customer database was compromised in the same UNC5537/ShinyHunters campaign, with customer and partial payment data for hundreds of millions of individuals stolen via credential theft rather than a Snowflake platform vulnerability.",news_report,https://en.wikipedia.org/wiki/Snowflake_data_breach,Wikipedia/press coverage of the Snowflake data breach lists Ticketmaster/Live Nation as a confirmed UNC5537 victim
ATK-BANK-005,Banco Santander S.A.,AT&T Inc.,United States,31.2010333,-81.4823729,CONFIRMED,reconfirmed_via_search,"AT&T disclosed that hackers accessed a Snowflake-hosted workspace and stole call and text metadata for roughly 110 million customers, the same infostealer-credential attack vector used against Santander's Snowflake tenant.",news_report,https://www.cybersecuritydive.com/news/att-cyberattack-snowflake-environment/721235/,"Confirmed: AT&T disclosed hackers accessed its Snowflake-hosted workspace via stolen infostealer credentials (no MFA), exposing call/text metadata for ~110 million customers -- the same attack vector (infostealer-harvested Snowflake credentials, e.g. also affecting Santander per therecord.media) used against Santander's Snowflake tenant."
ATK-BANK-005,Banco Santander S.A.,"Advance Auto Parts, Inc.",United States,31.1959038,-81.4869414,CONFIRMED,confirmed,"Advance Auto Parts was named among the roughly 165 organizations whose Snowflake-hosted data was exfiltrated by UNC5537 in the April-June 2024 campaign, illustrating the same single-factor-credential/no-MFA exposure pattern as Santander.",vendor_report,https://www.huntress.com/threat-library/data-breach/snowflake-data-breach,Huntress threat library entry on the Snowflake data breach listing confirmed victim organizations including Advance Auto Parts
ATK-BANK-005,Banco Santander S.A.,Neiman Marcus Group,United States,39.7837304,-100.445882,CONFIRMED,confirmed,"Neiman Marcus confirmed a breach of customer data stored in its Snowflake environment tied to the same UNC5537 mass-compromise campaign that hit Santander, driven by the absence of MFA on the cloud data warehouse account.",news_report,https://www.nightfall.ai/blog/what-happened-in-the-snowflake-data-breach,"Nightfall AI blog: What Happened in the Snowflake Data Breach, listing Neiman Marcus as an affected organization"
ATK-BANK-005,Banco Santander S.A.,"LendingTree, Inc.",United States,39.7837304,-100.445882,CONFIRMED,confirmed,"LendingTree (via subsidiary QuoteWizard) was among the financial-sector Snowflake customers whose data was accessed in the UNC5537 campaign, paralleling Santander's exposure as a financial institution using third-party cloud data hosting without enforced MFA.",news_report,https://handwiki.org/wiki/Snowflake_data_breach,HandWiki summary of the Snowflake data breach naming LendingTree among confirmed victims
